"Transaction Hash","Blockno","UnixTimestamp","DateTime (UTC)","From","To","TokenValue","USDValueDayOfTx","ContractAddress","TokenName","TokenSymbol"
"0x829b1655e1a5b2c338d983dc9dd6535f6c33fc0f9c7a563a0a1505458d7be448","15393502","1661215360","2022-08-23 00:42:40","0x2686a8919df194aa7673244549e68d42c1685d03","0xba0c461b22d918fb1f52fef556310230d177d1f2","138,000","$137,973.59","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","USDC"
"0x1870e63e65d2a6e3c605707d79271efabe622af415b2fec0715ba33509c37a95","15400425","1661309829","2022-08-24 02:57:09","0x9d551f41fed6fc27b719777c224dfecce170004d","0xba0c461b22d918fb1f52fef556310230d177d1f2","4,138","N/A","0xa08891636ba65305420faa600fdcca2476bb4613","forkSurvey.com","forkSurvey.com"
"0xcfc65c069fc736d06787a22a0060be428ce5c0b37c61c471671038abcfbd0859","15406390","1661392302","2022-08-25 01:51:42","0xdf5faa56443098af17baffc510da8dee34b0e75c","0xba0c461b22d918fb1f52fef556310230d177d1f2","48,990,000","N/A","0xd8a27727da222a1e4751da06a0e42305b32e3870","ERC-20 TOKEN*","ERC-20 TOKEN*"
"0x01e6a2a0788531e49a4dd8558e874efa03850ce52e047b8ed2ff0f83bb7a566f","15420494","1661588583","2022-08-27 08:23:03","0xdf5faa56443098af17baffc510da8dee34b0e75c","0xba0c461b22d918fb1f52fef556310230d177d1f2","350","N/A","0x1f068a896560632a4d2e05044bd7f03834f1a465","ERC-20 TOKEN*","ERC-20 TOKEN*"
"0x941f60f6fb8b5cc23d8366dbc2819568fa992c3616a2b145436764ab8a129cf8","15557833","1663472627","2022-09-18 03:43:47","0xe56df19db77c4f96006faf06f94beda3946918cb","0xba0c461b22d918fb1f52fef556310230d177d1f2","1,656,000","N/A","0xa6d1537b3699905ac18a10718b282661425fd662","amto.site","amto.site"
"0x4609422b2aad8c21236c163fa412c8ace9cd5ad046e755e2608886e604f398e7","15596996","1663947575","2022-09-23 15:39:35","0xba0c461b22d918fb1f52fef556310230d177d1f2","0xde21f729137c5af1b01d73af1dc21effa2b8a0d6","69,420","$69,508.06","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","USDC"
"0x9caa5e87a20567aa964c9325536fe0325be7ed1238f83842f9d0b27fa087515d","15635065","1664407019","2022-09-28 23:16:59","0x24b9f6ce8370a25104699682d878ad32f035956c","0xba0c461b22d918fb1f52fef556310230d177d1f2","480,060","N/A","0xb688d06d858e092ebb145394a1ba08c7a10e1f56","ERC-20 TOKEN*","ERC-20 TOKEN*"
"0xd44e2fc6c35d5cb4f8f3f5e0dc318c88a60d3a943c1c84c3aca580e82452a471","15816824","1666600739","2022-10-24 08:38:59","0x53d0e83b0ff7662e6e3602432d333e86c977f079","0xba0c461b22d918fb1f52fef556310230d177d1f2","548,640","N/A","0x2c721dcc1b6bd78f1d43769d0a6375083afd673f","ERC-20 TOKEN*","ERC-20 TOKEN*"
"0xc3ffaccaee70447adce91f4ba97b52951255821289b1b5b5fd0dda5c9d2056e6","15918018","1667822555","2022-11-07 12:02:35","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","0xba0c461b22d918fb1f52fef556310230d177d1f2","7,000","N/A","0x956f824b5a37673c6fc4a6904186cb3ba499349b","ERC-20 TOKEN*","ERC-20 TOKEN*"
"0xf32d7f127455b64777f8123e0f75bcfa9878bf21781673dc3a5938fa32c15317","15946777","1668169751","2022-11-11 12:29:11","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","0xba0c461b22d918fb1f52fef556310230d177d1f2","7,000","N/A","0x68ca006db91312cd60a2238ce775be5f9f738bba","ERC-20 TOKEN*","ERC-20 TOKEN*"
"0x03661eb2dd4c7b81268127715481fb43b5c0396439ed6f61793bfc393323589b","16008467","1668913979","2022-11-20 03:12:59","0xbb9edb18051de2984cde480531ca23e16877e6f2","0xba0c461b22d918fb1f52fef556310230d177d1f2","548,640","N/A","0xeda14d64817714cb986b881e1a70f50587a813fa","ERC-20 TOKEN*","ERC-20 TOKEN*"
"0xae57210f42d24f121d8939a3eab992348981efb1e11279fbc8bc3dac91cc0c3a","16047076","1669380203","2022-11-25 12:43:23","0x7951c7ef839e26f63da87a42c9a87986507f1c07","0xba0c461b22d918fb1f52fef556310230d177d1f2","8","N/A","0x27ed436e67515c1dd33633537eebd59207c51806","ERC-20 TOKEN*","ERC-20 TOKEN*"
"0x4feb46bcbb808b75661bd03f79378fe889813df26dab2b424bc1d0729f46bb19","16262924","1671985343","2022-12-25 16:22:23","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","0xba0c461b22d918fb1f52fef556310230d177d1f2","7,000","N/A","0x643695d282f6ba237afe27ffe0acd89a86b50d3e","ERC-20 TOKEN*","ERC-20 TOKEN*"
"0xded64839aed83985995aa1f89f001c39b0ecb1bed07353f63e2b7f8e49f8b975","16654198","1676707259","2023-02-18 08:00:59","0x2686a8919df194aa7673244549e68d42c1685d03","0xba0c461b22d918fb1f52fef556310230d177d1f2","152,000","N/A","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","USDC"
"0xd0ea8ed88f815ecfaad331d17a72ee903c6dd0fb753bf7178247c118812559e1","17069430","1681770275","2023-04-17 22:24:35","0xba0c461b22d918fb1f52fef556310230d177d1f2","0xd9f8bf1f266e50bb4de528007f28c14bb7edaff7","10,000","N/A","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","USDC"
"0x1d16ce36118f0903c89a856661083a017524e4e8d9225b87948cb21e993e4377","17070398","1681782119","2023-04-18 01:41:59","0x5777d92f208679db4b9778590fa3cab3ac9e2168","0xba0c461b22d918fb1f52fef556310230d177d1f2","50,097.46470617792559845","$50,090.17","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI"
"0x1d16ce36118f0903c89a856661083a017524e4e8d9225b87948cb21e993e4377","17070398","1681782119","2023-04-18 01:41:59","0xba0c461b22d918fb1f52fef556310230d177d1f2","0x5777d92f208679db4b9778590fa3cab3ac9e2168","50,100","N/A","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","USDC"
"0x4f77d23219aa5861bdd02c75bbeae6f4902352316c5de3fd95b183f3a4058609","17119791","1682383463","2023-04-25 00:44:23","0xba0c461b22d918fb1f52fef556310230d177d1f2","0x64e5b2228ef31437909900b38fc42dd5e4b83147","50,000","$49,991.30","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI"
"0x73cd1bf63a435c1e6d81b67e1747d93a775e4d422cec845bf501a9e520707740","17180550","1683121199","2023-05-03 13:39:59","0x55fe002aeff02f77364de339a1292923a15844b8","0xba0c461b22d918fb1f52fef556310230d177d1f2","100,000","N/A","0xa6de609807c7258a0d34f5307c1808f062a59794","ERC-20 TOKEN*","ERC-20 TOKEN*"
"0xbba09bee9f518e17a9e147fc3bc4d86ff4c942eed87fdde44493381c259fa4fb","17328575","1684925591","2023-05-24 10:53:11","0xe592427a0aece92de3edee1f18e0157c05861564","0xba0c461b22d918fb1f52fef556310230d177d1f2","509","N/A","0x5b5c4f876082d6dcb7d8b47666e9da31eaf70866","ERC-20 TOKEN*","ERC-20 TOKEN*"
"0xb941c60d86b384dd0e089a99e4f71cbee9376f26848e01d2818a6c6b2c422d2b","17603428","1688265767","2023-07-02 02:42:47","0x4f8f05349751f5e0cebc14f22d2ba0d94d763bc9","0xba0c461b22d918fb1f52fef556310230d177d1f2","384","N/A","0xbd63b3fcd3004df75ba93e837f1c5e4120be1dba","ERC-20 TOKEN*","ERC-20 TOKEN*"
"0xb1076a75dc94585f5dc7c1b0b96048d096f90a20551e7f9dcfa4f99fd56dab98","18028256","1693408691","2023-08-30 15:18:11","0xba0c461b22d918fb1f52fef556310230d177d1f2","0x839b3b540a9572448fd1b2335e0eb09ac1a02885","10,000","N/A","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","USDC"
"0x451d3ec8d5749782755ce00bdaa2152ac3b90fdd8951815cc1a035b1f33f72c2","18138367","1694741351","2023-09-15 01:29:11","0xba0c461b22d918fb1f52fef556310230d177d1f2","0x2ac6a3561a43f06d62602ef9728c2b9eec393326","10,000","N/A","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","USDC"
"0x87625739baa9172e803a744c8209194695ff84e3f308795a9d91ed97e771ffa3","18301545","1696717127","2023-10-07 22:18:47","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","0xba0c461b22d918fb1f52fef556310230d177d1f2","3,999.99","N/A","0x16d6fb8a5c736feb50579106a39f6e14798a3d22","ERC-20 TOKEN*","ERC-20 TOKEN*"
"0x0908084778aacde4ade5a023bc30a81a83d8cc869c808c55f6b3ea74c5297402","18846111","1703305379","2023-12-23 04:22:59","0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae","0xba0c461b22d918fb1f52fef556310230d177d1f2","1.7","N/A","0x36e5e5f4b53f0a8a087917fdce577d12736edf70","ERC-20 TOKEN*","ERC-20 TOKEN*"
"0xbb1c37ec1bc11ac4052d58bb63dbff0a6c86638447680d4203b8d13516245e2e","18886701","1703797967","2023-12-28 21:12:47","0xba0c461b22d918fb1f52fef556310230d177d1f2","0x2686a8919df194aa7673244549e68d42c1685d03","140,480","N/A","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","USDC"
"0x0d06b288a12b4fb45d27848a46ca5e17b0061419647513c4230db1102050d7b2","19078030","1706117831","2024-01-24 17:37:11","0xba0c461b22d918fb1f52fef556310230d177d1f2","0x2686a8919df194aa7673244549e68d42c1685d03","97.46470617792559845","$97.37","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI"
